,gross_return,turnover,transaction_cost,net_returns,n_longs,n_shorts
2023-09-05,0.0,0.25,0.000375,-0.000375,0,0
2023-09-06,0.0,0.0,0.0,0.0,0,0
2023-09-07,-0.006090414390334691,0.5,0.00075,-0.006840414390334691,2,1
2023-09-08,0.002630584542801306,0.25,0.000375,0.0022555845428013062,0,1
2023-09-11,0.0,0.25,0.000375,-0.000375,0,0
2023-09-12,0.0,0.0,0.0,0.0,0,0
2023-09-13,0.0,0.0,0.0,0.0,0,0
2023-09-14,0.0003581945048702253,0.25,0.000375,-1.680549512977469e-05,2,0
2023-09-15,0.012792832733021021,0.25,0.000375,0.01241783273302102,1,0
2023-09-18,0.010379851177859953,0.5,0.00075,0.009629851177859952,0,1
2023-09-19,0.0,0.25,0.000375,-0.000375,0,0
2023-09-20,0.0,0.0,0.0,0.0,0,0
2023-09-21,0.0,0.0,0.0,0.0,0,0
2023-09-22,0.0,0.0,0.0,0.0,0,0
2023-09-25,0.0,0.0,0.0,0.0,0,0
2023-09-26,0.0,0.0,0.0,0.0,0,0
2023-09-27,0.007321844870519712,0.25,0.000375,0.006946844870519712,0,1
2023-09-28,-0.0033199386082003383,0.0,0.0,-0.0033199386082003383,0,1
2023-09-29,0.00011821458698625556,0.0,0.0,0.00011821458698625556,0,1
2023-10-02,0.008103136356929578,0.0,0.0,0.008103136356929578,0,1
2023-10-03,0.0,0.25,0.000375,-0.000375,0,0
2023-10-04,0.0,0.0,0.0,0.0,0,0
2023-10-05,-0.006266629228859441,0.25,0.000375,-0.006641629228859441,1,0
2023-10-06,-0.008622130407379521,0.0,0.0,-0.008622130407379521,1,0
2023-10-09,0.013490200072994962,0.25,0.000375,0.013115200072994961,1,3
2023-10-10,-0.0011136766259583547,0.0,0.0,-0.0011136766259583547,1,3
2023-10-11,-0.0068827934025570865,0.25,0.000375,-0.007257793402557087,0,3
2023-10-12,0.016510814514003852,0.16666666666666669,0.00025000000000000006,0.016260814514003852,0,2
2023-10-13,0.005549467562941084,0.25,0.000375,0.005174467562941084,0,1
2023-10-16,0.0,0.25,0.000375,-0.000375,0,0
2023-10-17,-0.00218184383859461,0.25,0.000375,-0.00255684383859461,0,1
2023-10-18,0.0,0.25,0.000375,-0.000375,0,0
2023-10-19,0.003624336629934293,0.5,0.00075,0.002874336629934293,1,1
2023-10-20,0.007391533692472954,0.25,0.000375,0.007016533692472953,0,1
2023-10-23,0.002956224955853261,0.0,0.0,0.002956224955853261,0,1
2023-10-24,0.00031220560994767605,0.0,0.0,0.00031220560994767605,0,1
2023-10-25,0.009617222191027511,0.0,0.0,0.009617222191027511,0,1
2023-10-26,-0.003015465024765619,0.0,0.0,-0.003015465024765619,0,1
2023-10-27,0.0,0.25,0.000375,-0.000375,0,0
2023-10-30,0.0,0.0,0.0,0.0,0,0
2023-10-31,0.0,0.0,0.0,0.0,0,0
2023-11-01,0.0,0.0,0.0,0.0,0,0
2023-11-02,0.0,0.0,0.0,0.0,0,0
2023-11-03,0.0,0.0,0.0,0.0,0,0
2023-11-06,0.0,0.0,0.0,0.0,0,0
2023-11-07,0.0,0.0,0.0,0.0,0,0
2023-11-08,0.0,0.0,0.0,0.0,0,0
2023-11-09,0.0,0.0,0.0,0.0,0,0
2023-11-10,0.0,0.0,0.0,0.0,0,0
2023-11-13,0.0,0.0,0.0,0.0,0,0
2023-11-14,0.0,0.0,0.0,0.0,0,0
2023-11-15,0.0,0.0,0.0,0.0,0,0
2023-11-16,0.0,0.0,0.0,0.0,0,0
2023-11-17,0.0,0.0,0.0,0.0,0,0
2023-11-20,0.0,0.0,0.0,0.0,0,0
2023-11-21,0.0,0.0,0.0,0.0,0,0
2023-11-22,0.0,0.0,0.0,0.0,0,0
2023-11-23,0.0,0.0,0.0,0.0,0,0
2023-11-24,0.0,0.0,0.0,0.0,0,0
2023-11-27,0.0,0.0,0.0,0.0,0,0
2023-11-28,0.0,0.0,0.0,0.0,0,0
2023-11-29,0.0,0.0,0.0,0.0,0,0
2023-11-30,0.0,0.0,0.0,0.0,0,0
2023-12-01,0.0,0.0,0.0,0.0,0,0
2023-12-04,0.00030812491267321294,0.5,0.00075,-0.00044187508732678707,2,1
2023-12-05,0.008120923648411443,0.5833333333333333,0.0008749999999999999,0.007245923648411443,2,3
2023-12-06,-0.006359010203788554,0.25,0.000375,-0.006734010203788554,1,3
2023-12-07,0.04793544017327378,0.16666666666666669,0.00025000000000000006,0.04768544017327378,1,2
2023-12-08,-0.0036832545121627236,0.25,0.000375,-0.0040582545121627235,1,0
2023-12-11,0.0,0.25,0.000375,-0.000375,0,0
2023-12-12,0.014653049214109171,0.25,0.000375,0.01427804921410917,1,0
2023-12-13,0.006278124730253258,0.0,0.0,0.006278124730253258,1,0
2023-12-14,-0.006738092318217211,0.75,0.0011250000000000001,-0.007863092318217212,1,2
2023-12-15,-0.008747097055780695,0.0,0.0,-0.008747097055780695,1,2
2023-12-18,0.007473700492390019,0.0,0.0,0.007473700492390019,1,2
2023-12-19,0.0014599966796499664,0.25,0.000375,0.0010849966796499665,1,1
2023-12-20,0.003321149897365377,0.0,0.0,0.003321149897365377,1,1
2023-12-21,0.0,0.5,0.00075,-0.00075,0,0
2023-12-22,0.0,0.0,0.0,0.0,0,0
2023-12-26,0.0,0.0,0.0,0.0,0,0
2023-12-27,0.0,0.0,0.0,0.0,0,0
2023-12-28,0.0,0.0,0.0,0.0,0,0
2023-12-29,0.0,0.0,0.0,0.0,0,0
2024-01-02,0.0,0.0,0.0,0.0,0,0
2024-01-03,0.021597013793823776,0.25,0.000375,0.021222013793823775,0,1
2024-01-04,-0.005902188706475247,0.0,0.0,-0.005902188706475247,0,1
2024-01-05,-0.01680612851478864,0.0,0.0,-0.01680612851478864,0,1
2024-01-08,0.0,0.25,0.000375,-0.000375,0,0
2024-01-09,0.0069061805482456785,0.25,0.000375,0.006531180548245678,0,1
2024-01-10,-0.003120782769892363,0.25,0.000375,-0.0034957827698923628,1,1
2024-01-11,-0.009238505448349922,0.0,0.0,-0.009238505448349922,1,1
2024-01-12,0.024453997386720168,0.0,0.0,0.024453997386720168,1,1
2024-01-16,-0.01170812497472814,0.25,0.000375,-0.01208312497472814,1,2
2024-01-17,-0.001952679579544361,0.25,0.000375,-0.002327679579544361,1,1
2024-01-18,0.0,0.5,0.00075,-0.00075,0,0
2024-01-19,-0.008361831994213616,0.25,0.000375,-0.008736831994213616,2,0
2024-01-22,0.0010010242693887143,0.25,0.000375,0.0006260242693887143,1,0
2024-01-23,0.0,0.25,0.000375,-0.000375,0,0
2024-01-24,0.0,0.0,0.0,0.0,0,0
2024-01-25,0.0,0.0,0.0,0.0,0,0
2024-01-26,-0.00535238380793653,0.49999999999999994,0.0007499999999999999,-0.00610238380793653,1,3
2024-01-29,0.004709954107156833,0.33333333333333337,0.0005000000000000001,0.004209954107156832,1,1
2024-01-30,0.0,0.5,0.00075,-0.00075,0,0
2024-01-31,0.0,0.0,0.0,0.0,0,0
2024-02-01,0.0,0.0,0.0,0.0,0,0
2024-02-02,0.0,0.0,0.0,0.0,0,0
2024-02-05,0.0,0.0,0.0,0.0,0,0
2024-02-06,0.0,0.0,0.0,0.0,0,0
2024-02-07,0.0,0.0,0.0,0.0,0,0
2024-02-08,0.0,0.0,0.0,0.0,0,0
2024-02-09,0.01057622847145287,0.25,0.000375,0.01020122847145287,2,0
2024-02-12,0.01082474517203594,0.25,0.000375,0.01044974517203594,1,0
2024-02-13,0.0,0.25,0.000375,-0.000375,0,0
2024-02-14,0.0,0.0,0.0,0.0,0,0
2024-02-15,0.0,0.0,0.0,0.0,0,0
2024-02-16,0.0,0.0,0.0,0.0,0,0
2024-02-20,0.0,0.0,0.0,0.0,0,0
2024-02-21,-0.006742190650015114,0.25,0.000375,-0.0071171906500151145,0,1
2024-02-22,0.0,0.25,0.000375,-0.000375,0,0
2024-02-23,0.0,0.0,0.0,0.0,0,0
2024-02-26,0.0,0.0,0.0,0.0,0,0
2024-02-27,0.0,0.0,0.0,0.0,0,0
2024-02-28,0.0,0.0,0.0,0.0,0,0
2024-02-29,0.0,0.0,0.0,0.0,0,0
2024-03-01,0.0,0.0,0.0,0.0,0,0
2024-03-04,0.0,0.0,0.0,0.0,0,0
2024-03-05,-0.0047490296287371605,0.25,0.000375,-0.005124029628737161,1,0
2024-03-06,0.0,0.25,0.000375,-0.000375,0,0
2024-03-07,0.004310367535242863,0.25,0.000375,0.0039353675352428626,1,0
2024-03-08,0.0,0.25,0.000375,-0.000375,0,0
2024-03-11,0.0,0.0,0.0,0.0,0,0
2024-03-12,-0.016455348193295565,0.25,0.000375,-0.016830348193295566,0,1
2024-03-13,-0.015000302843475399,0.5,0.00075,-0.015750302843475398,2,2
2024-03-14,0.0094165048458956,0.5,0.00075,0.008666504845895599,1,1
2024-03-15,-0.0017695129291365663,0.0,0.0,-0.0017695129291365663,1,1
2024-03-18,-0.0036969161523511037,0.25,0.000375,-0.004071916152351104,0,1
2024-03-19,0.0,0.25,0.000375,-0.000375,0,0
2024-03-20,0.0,0.0,0.0,0.0,0,0
2024-03-21,0.0,0.0,0.0,0.0,0,0
2024-03-22,0.0,0.0,0.0,0.0,0,0
2024-03-25,0.0,0.0,0.0,0.0,0,0
2024-03-26,0.005868728583166709,0.25,0.000375,0.005493728583166708,1,0
2024-03-27,0.0,0.25,0.000375,-0.000375,0,0
2024-03-28,0.0,0.0,0.0,0.0,0,0
2024-04-01,0.0,0.0,0.0,0.0,0,0
2024-04-02,0.0,0.0,0.0,0.0,0,0
2024-04-03,0.0,0.0,0.0,0.0,0,0
2024-04-04,0.0,0.0,0.0,0.0,0,0
2024-04-05,0.0,0.0,0.0,0.0,0,0
2024-04-08,0.0,0.0,0.0,0.0,0,0
2024-04-09,0.0,0.0,0.0,0.0,0,0
2024-04-10,0.0,0.0,0.0,0.0,0,0
2024-04-11,0.0,0.0,0.0,0.0,0,0
2024-04-12,0.008149076782876711,0.25,0.000375,0.007774076782876711,0,1
2024-04-15,0.0,0.25,0.000375,-0.000375,0,0
2024-04-16,0.0,0.0,0.0,0.0,0,0
2024-04-17,0.0,0.0,0.0,0.0,0,0
2024-04-18,-0.021162409477760963,0.5,0.00075,-0.021912409477760963,2,2
2024-04-19,0.0014652126746341238,0.0,0.0,0.0014652126746341238,2,2
2024-04-22,0.015012985531710335,0.5,0.00075,0.014262985531710334,1,0
2024-04-23,0.002137403274792378,0.0,0.0,0.002137403274792378,1,0
2024-04-24,-0.01327643620064655,0.0,0.0,-0.01327643620064655,1,0
2024-04-25,0.01983490083193731,0.0,0.0,0.01983490083193731,1,0
2024-04-26,-0.0011888215020774092,0.75,0.0011250000000000001,-0.0023138215020774094,2,2
2024-04-29,0.0014764470608130725,0.5,0.00075,0.0007264470608130725,1,0
2024-04-30,0.0,0.25,0.000375,-0.000375,0,0
2024-05-01,0.0,0.0,0.0,0.0,0,0
2024-05-02,0.0,0.0,0.0,0.0,0,0
2024-05-03,0.0,0.0,0.0,0.0,0,0
2024-05-06,0.0,0.0,0.0,0.0,0,0
2024-05-07,0.0,0.0,0.0,0.0,0,0
2024-05-08,0.0,0.0,0.0,0.0,0,0
2024-05-09,0.0,0.0,0.0,0.0,0,0
2024-05-10,0.0,0.0,0.0,0.0,0,0
2024-05-13,0.0,0.0,0.0,0.0,0,0
2024-05-14,0.0,0.0,0.0,0.0,0,0
2024-05-15,0.0,0.0,0.0,0.0,0,0
2024-05-16,0.0,0.0,0.0,0.0,0,0
2024-05-17,0.0,0.0,0.0,0.0,0,0
2024-05-20,0.0,0.0,0.0,0.0,0,0
2024-05-21,-0.01317340739134461,0.5,0.00075,-0.01392340739134461,1,1
2024-05-22,0.009591440347351977,0.0,0.0,0.009591440347351977,1,1
2024-05-23,-0.014085466866511992,0.25,0.000375,-0.014460466866511992,1,0
2024-05-24,-0.004730113499781608,0.25,0.000375,-0.005105113499781608,2,0
2024-05-28,-0.011369498120265059,0.25,0.000375,-0.011744498120265059,1,0
2024-05-29,-0.0037932115995294243,0.5,0.00075,-0.0045432115995294245,1,0
2024-05-30,-0.00958924556134852,0.49999999999999994,0.0007499999999999999,-0.01033924556134852,2,3
2024-05-31,-0.013463179012446879,0.16666666666666669,0.00025000000000000006,-0.01371317901244688,2,2
2024-06-03,-0.01606723862658645,0.25,0.000375,-0.01644223862658645,2,1
2024-06-04,-0.0019822987764777753,0.25,0.000375,-0.002357298776477775,0,1
2024-06-05,0.0,0.25,0.000375,-0.000375,0,0
2024-06-06,0.0,0.0,0.0,0.0,0,0
2024-06-07,0.0,0.0,0.0,0.0,0,0
2024-06-10,0.0,0.0,0.0,0.0,0,0
2024-06-11,0.017728842690070273,0.5,0.00075,0.016978842690070273,1,1
2024-06-12,-0.006903898556344514,0.25,0.000375,-0.0072788985563445145,0,1
2024-06-13,0.0005276355524033442,0.0,0.0,0.0005276355524033442,0,1
2024-06-14,0.0,0.25,0.000375,-0.000375,0,0
2024-06-17,0.0,0.0,0.0,0.0,0,0
2024-06-18,0.0,0.0,0.0,0.0,0,0
2024-06-20,0.0,0.0,0.0,0.0,0,0
2024-06-21,0.0,0.0,0.0,0.0,0,0
2024-06-24,0.0,0.0,0.0,0.0,0,0
2024-06-25,0.0,0.0,0.0,0.0,0,0
2024-06-26,0.0,0.0,0.0,0.0,0,0
2024-06-27,0.0,0.0,0.0,0.0,0,0
2024-06-28,0.0,0.0,0.0,0.0,0,0
2024-07-01,-0.002108467110394892,0.5,0.00075,-0.002858467110394892,1,1
2024-07-02,0.0013467434291605338,0.25,0.000375,0.0009717434291605338,0,1
2024-07-03,0.0,0.25,0.000375,-0.000375,0,0
2024-07-05,0.0,0.0,0.0,0.0,0,0
2024-07-08,0.0029152994535317305,0.5,0.00075,0.0021652994535317303,1,1
2024-07-09,-0.002282032140662467,0.25,0.000375,-0.002657032140662467,0,1
2024-07-10,0.0,0.25,0.000375,-0.000375,0,0
2024-07-11,0.0,0.0,0.0,0.0,0,0
2024-07-12,0.010116737793824944,0.5,0.00075,0.009366737793824943,1,1
2024-07-15,0.0100233514534151,0.0,0.0,0.0100233514534151,1,1
2024-07-16,0.02428041188766014,0.25,0.000375,0.02390541188766014,1,0
2024-07-17,-0.01869374798168759,0.0,0.0,-0.01869374798168759,1,0
2024-07-18,0.0,0.25,0.000375,-0.000375,0,0
2024-07-19,0.0025474522275818574,0.5,0.00075,0.0017974522275818574,1,2
2024-07-22,0.007731117672287118,0.25,0.000375,0.007356117672287118,1,1
2024-07-23,-0.010929386788081454,0.25,0.000375,-0.011304386788081454,2,1
2024-07-24,0.0,0.5,0.00075,-0.00075,0,0
2024-07-25,0.018723028278987714,0.25,0.000375,0.018348028278987714,2,0
2024-07-26,0.03007602728676869,0.5,0.00075,0.02932602728676869,1,1
2024-07-29,-0.02012671580369456,0.5,0.00075,-0.02087671580369456,2,0
2024-07-30,0.03586584635115542,0.0,0.0,0.03586584635115542,2,0
2024-07-31,0.019130107256643804,0.5,0.00075,0.018380107256643803,0,1
2024-08-01,0.039761392672255154,0.0,0.0,0.039761392672255154,0,1
2024-08-02,0.0,0.25,0.000375,-0.000375,0,0
2024-08-05,0.0,0.0,0.0,0.0,0,0
2024-08-06,0.0,0.0,0.0,0.0,0,0
2024-08-07,0.0,0.0,0.0,0.0,0,0
2024-08-08,0.0,0.0,0.0,0.0,0,0
2024-08-09,0.001519023276979746,0.25,0.000375,0.001144023276979746,0,1
2024-08-12,0.0,0.25,0.000375,-0.000375,0,0
2024-08-13,0.0,0.0,0.0,0.0,0,0
2024-08-14,0.0,0.0,0.0,0.0,0,0
2024-08-15,0.0,0.0,0.0,0.0,0,0
2024-08-16,0.0,0.0,0.0,0.0,0,0
2024-08-19,0.0,0.0,0.0,0.0,0,0
2024-08-20,0.0,0.0,0.0,0.0,0,0
2024-08-21,0.0,0.0,0.0,0.0,0,0
2024-08-22,0.0,0.0,0.0,0.0,0,0
2024-08-23,0.0,0.0,0.0,0.0,0,0
2024-08-26,0.0,0.0,0.0,0.0,0,0
2024-08-27,0.0,0.0,0.0,0.0,0,0
2024-08-28,0.0,0.0,0.0,0.0,0,0
2024-08-29,0.0,0.0,0.0,0.0,0,0
2024-08-30,0.0,0.0,0.0,0.0,0,0
2024-09-03,0.0,0.0,0.0,0.0,0,0
2024-09-04,0.0,0.0,0.0,0.0,0,0
2024-09-05,0.0,0.0,0.0,0.0,0,0
2024-09-06,0.0030499967628963083,0.25,0.000375,0.0026749967628963084,0,1
2024-09-09,0.0,0.25,0.000375,-0.000375,0,0
2024-09-10,-0.008138577585382488,0.25,0.000375,-0.008513577585382489,1,0
2024-09-11,0.0,0.25,0.000375,-0.000375,0,0
2024-09-12,-0.011613816332751267,0.25,0.000375,-0.011988816332751267,0,2
2024-09-13,-0.005929963328364143,0.0,0.0,-0.005929963328364143,0,2
2024-09-16,0.006615657474429985,0.5,0.00075,0.0058656574744299856,1,2
2024-09-17,0.011174776371010949,0.0,0.0,0.011174776371010949,1,2
2024-09-18,0.008804990605825125,0.25,0.000375,0.008429990605825124,1,1
2024-09-19,0.004528293613329783,0.25,0.000375,0.0041532936133297825,1,2
2024-09-20,-0.004520800613135393,0.25,0.000375,-0.004895800613135394,1,0
2024-09-23,0.0,0.25,0.000375,-0.000375,0,0
2024-09-24,0.0,0.0,0.0,0.0,0,0
2024-09-25,0.0,0.0,0.0,0.0,0,0
2024-09-26,0.026412243349381314,0.25,0.000375,0.026037243349381314,1,0
2024-09-27,-0.006727300398182698,0.0,0.0,-0.006727300398182698,1,0
2024-09-30,0.0016902630187666365,0.0,0.0,0.0016902630187666365,1,0
2024-10-01,0.0,0.25,0.000375,-0.000375,0,0
2024-10-02,0.0,0.0,0.0,0.0,0,0
2024-10-03,-0.009806250166900142,0.25,0.000375,-0.010181250166900142,1,0
2024-10-04,0.018815450366942293,0.0,0.0,0.018815450366942293,1,0
2024-10-07,0.00613260270697466,0.5,0.00075,0.0053826027069746605,2,1
2024-10-08,0.0,0.5,0.00075,-0.00075,0,0
2024-10-09,0.0,0.0,0.0,0.0,0,0
2024-10-10,0.0,0.0,0.0,0.0,0,0
2024-10-11,0.0,0.0,0.0,0.0,0,0
2024-10-14,0.0,0.0,0.0,0.0,0,0
2024-10-15,0.0,0.0,0.0,0.0,0,0
2024-10-16,0.0,0.0,0.0,0.0,0,0
2024-10-17,-0.009013007733086211,0.25,0.000375,-0.009388007733086212,0,1
2024-10-18,-0.005560131043221488,0.0,0.0,-0.005560131043221488,0,1
2024-10-21,0.0010124979790218263,0.0,0.0,0.0010124979790218263,0,1
2024-10-22,-0.0032998831529654727,0.0,0.0,-0.0032998831529654727,0,1
2024-10-23,0.0,0.25,0.000375,-0.000375,0,0
2024-10-24,0.0,0.0,0.0,0.0,0,0
2024-10-25,0.00701464832365884,0.25,0.000375,0.00663964832365884,1,0
2024-10-28,-0.016824045588291054,0.5,0.00075,-0.017574045588291055,0,1
2024-10-29,0.0,0.25,0.000375,-0.000375,0,0
2024-10-30,0.0,0.0,0.0,0.0,0,0
2024-10-31,0.0,0.0,0.0,0.0,0,0
2024-11-01,0.0,0.0,0.0,0.0,0,0
2024-11-04,0.0,0.0,0.0,0.0,0,0
2024-11-05,0.0,0.0,0.0,0.0,0,0
2024-11-06,0.0,0.0,0.0,0.0,0,0
2024-11-07,0.0,0.0,0.0,0.0,0,0
2024-11-08,0.0,0.0,0.0,0.0,0,0
2024-11-11,0.0,0.0,0.0,0.0,0,0
2024-11-12,0.0,0.0,0.0,0.0,0,0
2024-11-13,0.0,0.0,0.0,0.0,0,0
2024-11-14,0.0,0.0,0.0,0.0,0,0
2024-11-15,0.0,0.0,0.0,0.0,0,0
2024-11-18,0.0,0.0,0.0,0.0,0,0
2024-11-19,0.0,0.0,0.0,0.0,0,0
2024-11-20,0.0,0.0,0.0,0.0,0,0
2024-11-21,0.0,0.0,0.0,0.0,0,0
2024-11-22,0.0,0.0,0.0,0.0,0,0
2024-11-25,0.0,0.0,0.0,0.0,0,0
2024-11-26,0.0,0.0,0.0,0.0,0,0
2024-11-27,0.0,0.0,0.0,0.0,0,0
2024-11-29,0.0,0.0,0.0,0.0,0,0
2024-12-02,0.0,0.0,0.0,0.0,0,0
2024-12-03,0.0,0.0,0.0,0.0,0,0
2024-12-04,0.0,0.0,0.0,0.0,0,0
2024-12-05,-0.010001733732968535,0.25,0.000375,-0.010376733732968536,0,1
2024-12-06,-0.004741920835148718,0.75,0.0011250000000000001,-0.005866920835148718,4,1
2024-12-09,0.013464686126038933,0.25,0.000375,0.013089686126038932,2,1
2024-12-10,-0.009524095388161314,0.25,0.000375,-0.009899095388161314,0,1
2024-12-11,-0.00342367152072389,0.5,0.00075,-0.00417367152072389,2,2
2024-12-12,-0.005299233708150249,0.25,0.000375,-0.005674233708150249,2,1
2024-12-13,0.0,0.5,0.00075,-0.00075,0,0
2024-12-16,0.0,0.0,0.0,0.0,0,0
2024-12-17,0.0,0.0,0.0,0.0,0,0
2024-12-18,0.0,0.0,0.0,0.0,0,0
2024-12-19,0.0,0.0,0.0,0.0,0,0
2024-12-20,0.0,0.0,0.0,0.0,0,0
2024-12-23,0.0,0.0,0.0,0.0,0,0
2024-12-24,0.0,0.0,0.0,0.0,0,0
2024-12-26,0.0,0.0,0.0,0.0,0,0
2024-12-27,0.0,0.0,0.0,0.0,0,0
2024-12-30,0.0,0.0,0.0,0.0,0,0
2024-12-31,0.0,0.0,0.0,0.0,0,0
2025-01-02,0.0,0.0,0.0,0.0,0,0
2025-01-03,0.0,0.0,0.0,0.0,0,0
2025-01-06,0.0,0.0,0.0,0.0,0,0
2025-01-07,0.0,0.0,0.0,0.0,0,0
2025-01-08,-0.01987014549563078,0.5,0.00075,-0.020620145495630782,1,1
2025-01-09,-0.01987014549563078,0.25,0.000375,-0.020245145495630782,0,1
2025-01-10,-0.01987014549563078,0.0,0.0,-0.01987014549563078,0,1
2025-01-13,0.011162617207039982,0.0,0.0,0.011162617207039982,0,1
2025-01-14,0.0,0.25,0.000375,-0.000375,0,0
2025-01-15,0.0,0.0,0.0,0.0,0,0
2025-01-16,0.0,0.0,0.0,0.0,0,0
2025-01-17,0.0,0.0,0.0,0.0,0,0
2025-01-21,0.018786420963908274,0.25,0.000375,0.018411420963908274,1,0
2025-01-22,-0.006746392344329113,0.25,0.000375,-0.007121392344329114,1,1
2025-01-23,0.0010500331617893728,0.75,0.0011250000000000001,-7.49668382106273e-05,1,2
2025-01-24,0.005698549781254404,0.6666666666666666,0.001,0.004698549781254404,1,3
2025-01-27,0.005412906219421425,0.16666666666666669,0.00025000000000000006,0.005162906219421425,1,2
2025-01-28,0.06635183707870566,0.5,0.00075,0.06560183707870566,0,1
2025-01-29,-0.005501018393391858,0.5,0.00075,-0.006251018393391858,0,1
2025-01-30,0.0,0.25,0.000375,-0.000375,0,0
2025-01-31,0.0,0.0,0.0,0.0,0,0
2025-02-03,-0.0016355327876439137,0.25,0.000375,-0.002010532787643914,0,1
2025-02-04,-0.01382270782008286,0.0,0.0,-0.01382270782008286,0,1
2025-02-05,0.004253643633025308,0.0,0.0,0.004253643633025308,0,1
2025-02-06,0.0,0.25,0.000375,-0.000375,0,0
2025-02-07,0.0,0.0,0.0,0.0,0,0
2025-02-10,0.0,0.0,0.0,0.0,0,0
2025-02-11,0.0,0.0,0.0,0.0,0,0
2025-02-12,0.0,0.0,0.0,0.0,0,0
2025-02-13,0.0,0.0,0.0,0.0,0,0
2025-02-14,0.0,0.0,0.0,0.0,0,0
2025-02-18,0.0,0.0,0.0,0.0,0,0
2025-02-19,0.0,0.0,0.0,0.0,0,0
2025-02-20,0.0,0.0,0.0,0.0,0,0
2025-02-21,0.0,0.0,0.0,0.0,0,0
2025-02-24,0.0,0.0,0.0,0.0,0,0
2025-02-25,0.0,0.0,0.0,0.0,0,0
2025-02-26,0.0,0.0,0.0,0.0,0,0
2025-02-27,0.0,0.0,0.0,0.0,0,0
2025-02-28,0.0,0.0,0.0,0.0,0,0
2025-03-03,0.0,0.0,0.0,0.0,0,0
2025-03-04,0.0,0.0,0.0,0.0,0,0
2025-03-05,0.0,0.0,0.0,0.0,0,0
2025-03-06,0.0,0.0,0.0,0.0,0,0
2025-03-07,0.007150655845892497,0.5,0.00075,0.006400655845892497,1,1
2025-03-10,-0.020762863167556482,0.25,0.000375,-0.021137863167556482,1,0
2025-03-11,-0.0434329648464779,0.0,0.0,-0.0434329648464779,1,0
2025-03-12,-0.0008319496417759143,0.625,0.0009375,-0.0017694496417759143,4,2
2025-03-13,-0.0036774530942200994,0.25,0.000375,-0.0040524530942201,2,2
2025-03-14,-0.006720092997269087,0.4166666666666667,0.000625,-0.007345092997269087,1,3
2025-03-17,-0.020282177605535318,0.5833333333333333,0.0008749999999999999,-0.02115717760553532,0,1
2025-03-18,0.01116616333166069,0.0,0.0,0.01116616333166069,0,1
2025-03-19,-0.018183815931905677,0.0,0.0,-0.018183815931905677,0,1
2025-03-20,0.00967485398900376,0.0,0.0,0.00967485398900376,0,1
2025-03-21,-0.005739582281517185,0.0,0.0,-0.005739582281517185,0,1
2025-03-24,-0.01895143196977044,0.0,0.0,-0.01895143196977044,0,1
2025-03-25,0.013711214460917692,0.0,0.0,0.013711214460917692,0,1
2025-03-26,0.0030501466736989774,0.0,0.0,0.0030501466736989774,0,1
2025-03-27,0.0,0.25,0.000375,-0.000375,0,0
2025-03-28,0.0,0.0,0.0,0.0,0,0
2025-03-31,0.0,0.0,0.0,0.0,0,0
2025-04-01,0.0,0.0,0.0,0.0,0,0
2025-04-02,-0.009840902803094782,0.5,0.00075,-0.010590902803094783,1,2
2025-04-03,0.05336544756692162,0.5,0.00075,0.052615447566921617,0,1
2025-04-04,0.013849837357674805,0.25,0.000375,0.013474837357674805,1,1
2025-04-07,0.019609093714344564,0.0,0.0,0.019609093714344564,1,1
2025-04-08,-0.0003846316982168696,0.0,0.0,-0.0003846316982168696,1,1
2025-04-09,0.010089811592260148,0.0,0.0,0.010089811592260148,1,1
2025-04-10,-0.010451337340825498,0.0,0.0,-0.010451337340825498,1,1
2025-04-11,-0.005506024171854432,0.0,0.0,-0.005506024171854432,1,1
2025-04-14,-0.004675366668033802,0.25,0.000375,-0.0050503666680338025,1,0
2025-04-15,0.0,0.25,0.000375,-0.000375,0,0
2025-04-16,0.0,0.0,0.0,0.0,0,0
2025-04-17,0.0,0.0,0.0,0.0,0,0
2025-04-21,0.0,0.0,0.0,0.0,0,0
2025-04-22,0.0,0.0,0.0,0.0,0,0
2025-04-23,0.0,0.0,0.0,0.0,0,0
2025-04-24,0.0,0.0,0.0,0.0,0,0
2025-04-25,0.003810885534334058,0.5,0.00075,0.003060885534334058,1,2
2025-04-28,0.008244936398257373,0.0,0.0,0.008244936398257373,1,2
2025-04-29,0.0,0.5,0.00075,-0.00075,0,0
2025-04-30,0.0,0.0,0.0,0.0,0,0
2025-05-01,0.0,0.0,0.0,0.0,0,0
2025-05-02,0.0,0.0,0.0,0.0,0,0
2025-05-05,0.0,0.0,0.0,0.0,0,0
2025-05-06,0.0,0.0,0.0,0.0,0,0
2025-05-07,0.006772105993236967,0.25,0.000375,0.006397105993236967,1,0
2025-05-08,0.0,0.25,0.000375,-0.000375,0,0
2025-05-09,0.0,0.0,0.0,0.0,0,0
2025-05-12,0.0,0.0,0.0,0.0,0,0
2025-05-13,0.0,0.0,0.0,0.0,0,0
2025-05-14,0.0,0.0,0.0,0.0,0,0
2025-05-15,0.0,0.0,0.0,0.0,0,0
2025-05-16,0.0,0.0,0.0,0.0,0,0
2025-05-19,0.0,0.0,0.0,0.0,0,0
2025-05-20,0.0,0.0,0.0,0.0,0,0
2025-05-21,0.015571611527938827,0.5,0.00075,0.014821611527938826,1,1
