,DAL,UAL,AAL,LUV,ALK,JBLU,UNP,CSX,NSC,CP,CNI,UPS,FDX,JBHT,ODFL,KNX,SAIA,SNDR,CHRW,EXPD
2025-03-13,-0.028916199336977953,0.0,0.0,0.03263549692280007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004417133996355377,0.0,0.0,0.0,0.0006978364105332518
2025-03-14,-0.028834600342885604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004498732990447725,0.0,0.0,0.0,0.033333333333333326
2025-03-17,-0.10522110065244986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011445566014216832,0.0,0.0,0.0,0.1166666666666667
2025-03-18,-0.12246259853268732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002537401467312697,0.0,0.0,0.0,0.125
2025-03-19,-0.02671850897834595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08161482435498744,0.0,0.0,0.0,0.10833333333333339
2025-03-20,-0.061292529561930285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07204080377140303,0.0,0.0,0.0,0.1333333333333333
2025-03-21,-0.03682140073257176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09651193260076156,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333
2025-03-24,-0.030563808215051582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12776952511828174,0.0,0.0,0.0,0.0,0.0,0.0,0.15833333333333333
2025-03-25,-0.08365060166569496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1746827316676383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-26,-0.19620874402150698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10379125597849305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10833333333333339,0.0,0.0,-0.10833333333333339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-01,0.0,0.0,0.0,-0.06401035720336683,0.0,0.0,0.0,0.0,0.08333333333333337,0.0,0.0,-0.019322976129966543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-02,0.0,0.0,0.0,-0.09485294938204249,0.0,0.0,0.0,0.0,0.10416666666666663,0.0,0.0,-0.009313717284624146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-03,0.0,0.0,0.0,-0.041899150060349416,0.0,0.0,0.0,0.0,0.13308847503085908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09118932497050965
2025-04-04,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-07,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-08,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-09,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-10,0.0,0.0,0.0,-0.004966830948237211,0.0,0.015857530502603488,-0.015261158187738147,0.0,0.004370458633371868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-11,0.0,0.0,0.0,-0.004961583355569365,0.0,0.0,-0.013568269170795611,0.0,0.0074240994833386555,0.0,0.011105753043026323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-14,0.0,0.0,0.0,-0.011911730026313,0.0,0.0,-0.012965678015580006,0.0,0.004335513433325752,0.0,0.020541894608567257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-15,0.0,0.0,0.0,-0.009541894220678453,0.0,0.0,-0.02798300742144587,0.0,0.013331547369897731,0.0,0.024193354272226582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16,0.0,0.0,0.0,-0.00425581714467915,0.0,0.0,0.0,0.0,0.017104813044293614,0.0,0.026997961637294832,0.0,0.0,-0.0398469575369093,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-17,0.0,0.0,0.0,-0.01179866728727859,0.0,0.0,0.0,0.0,0.0,0.0,0.0368655300344105,0.0,0.0,-0.025066862747131914,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06138474817157308,0.0,0.0,-0.06138474817157308,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030528521322827157,0.0,0.0,-0.030528521322827157,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054522984009421,0.0,0.0,-0.054522984009421,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-24,0.0,0.0,0.0,0.0,-0.07629404262983769,0.0,0.0,0.0,0.0,0.0,0.07859906978842321,0.0,0.0,-0.002305027158585512,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-25,0.0,0.0,0.0,0.0,-0.017301849768107648,0.0,0.0,0.0,0.0,0.0,0.10677125655407298,0.0,0.0,-0.08946940678596531,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-28,0.0,0.0,0.0,0.0,-0.03420509062729809,0.0,0.0,0.0,0.0,0.0,0.12152048883360983,0.0,0.0,-0.08731539820631173,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-29,0.0,0.0,0.0,0.0,-0.05286222452411289,0.0,0.0,0.0,0.0,0.0,0.11553983667161032,0.0,0.0,-0.06267761214749742,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-30,0.0,0.0,0.0,0.0,-0.05758314967430911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08952104968639019,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-01,0.0,0.0,0.0,0.0,-0.05676875578821264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07902811315721577,0.0,0.0,0.0,0.1357968689454284,0.0,0.0
2025-05-02,0.0,0.0,0.0,0.0,-0.02341733324181249,0.0,0.0,0.0,0.0,0.0,0.12211747871668899,0.0,0.0,-0.12539761926983914,0.0,0.0,0.0,0.026697473794962658,0.0,0.0
2025-05-05,0.0,0.0,0.0,0.0,-0.08240438068341296,0.0,0.0,0.0,0.0,0.0,0.10238571397105657,0.0,0.0,-0.09756045801776973,0.0,0.0,0.0,0.07757912473012613,0.0,0.0
2025-05-06,0.0,0.0,0.0,0.0,-0.15498683953700598,0.0,0.0,0.0,0.0,0.0,0.048319916072397884,0.0,0.0,0.0,0.0,0.0,0.0,0.1066669234646081,0.0,0.0
2025-05-07,0.0,0.0,0.0,0.0,-0.12364286695481687,0.0,0.0,0.0,0.0,0.0,0.03619690964959622,0.0,0.0,0.0,0.0,0.0,0.0,0.08744595730522066,0.0,0.0
2025-05-08,0.0,0.0,0.0,0.0,-0.16776084354945273,0.0,0.0,0.0,0.0,0.0,0.017311022845666248,0.0,0.0,0.0,0.0,0.0,0.0,0.15044982070378646,0.0,0.0
2025-05-09,0.0,0.0,0.0,0.0,-0.19415656208717097,0.0,0.0,0.0,0.0,0.0,0.03959402499508682,0.0,0.0,0.0,0.0,0.0,0.0,0.15456253709208415,0.0,0.0
2025-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046522854791226004,0.0,0.0,0.0,0.0,0.0,0.0,0.16608609712094358,0.0,0.0
2025-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07996998412698915,0.0,0.0,0.0,0.0,0.0,0.0,0.2461289823276142,0.0,0.0
2025-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2826843344586101,0.05741643565590783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06954371628805621,0.25732573983496393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18054501626835473,0.1885161269240898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17958824155020606,0.18868315262206745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3605676931759286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36683104224204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2520008497062128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2649525269656535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19841331498666434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3121114113629723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2893828634509805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3013248017401187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34701060703418646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21683912743757247,0.0,0.0,0.0,0.0
2025-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.083687608380912,0.0,0.0,0.0,0.0
2025-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10418609924467287,0.0,0.0,0.0,0.0
2025-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010219404976562138,0.0,0.0,0.0,0.0
2025-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005103057575601672,0.0,0.0,0.0,0.0
2025-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2025-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1410864925130132,0.0,0.0,0.0,0.0
2025-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15243713215171228,0.0,0.0,-0.0728947514789553,0.0,0.0,0.0,0.0
2025-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14777081953988772,0.0,0.0,-0.06734039743482284,0.0,0.0,0.0,0.0
2025-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2003429945957384,0.0,0.0,-0.009370489178120238,0.0,0.0,0.20971348377385865,0.0
2025-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012443732270990422,0.0,0.0,-0.18990708690939054,0.0,0.0,0.20235081918038095,0.0
2025-07-01,-0.16711005191777234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2022876454747751,0.0,-0.04476994763156463,0.0,0.0,0.009592354074561832,0.0
2025-07-02,-0.12595733044624885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1439269629970034,0.0,-0.09391310610245335,0.0,0.0,0.07594347355169884,0.0
2025-07-03,-0.10353463698615765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02453416385807883,0.0,-0.07627649104435708,0.0,0.0,0.1552769641724359,0.0
2025-07-08,-0.17972429577844815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1276749492997897,0.0,0.0,0.0,0.0,0.05204934647865844,0.0
2025-07-09,-0.13141657715501828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09989877705184103,0.0,0.0,0.0,0.0,0.03151780010317726,0.0
2025-07-10,-0.12674217145157007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09711613131359612,0.029626040137973982,0.0
2025-07-11,-0.09429927620106639,0.0,-0.08092937621947986,0.0,0.0,0.0,0.0,0.13163025314570725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043598399274838974,0.0
2025-07-14,-0.03336510220694399,0.0,0.0,0.0,0.0,0.0,0.0,0.06775766920942031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07876857953213813,0.044376012529661835,0.0
2025-07-15,-0.07188523162421162,0.0,0.0,0.0,0.0,0.0,0.0,0.15102463442658873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08928831279826313,0.010148909995886022,0.0
2025-07-16,-0.09660025524747588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12531050618849665,0.0,0.0,0.0,-0.07214202720841749,0.04343177626739671,0.0
2025-07-17,-0.019998888471892188,0.0,0.0,0.0,0.0,0.0,-0.15332901480067693,0.1502215426094701,0.0,0.0,0.0,0.0,0.0,0.023106360663099006,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-18,-0.03401907166013734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06972148571379594,-0.10160491137802678,0.0,0.0,0.0,0.06590249732436818,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018877088759244132,-0.14301471822461664,0.0,0.0,0.0,0.1411270093486922,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08788030586357234,-0.14611240605176606,0.0,0.0,0.0,0.05823210018819371,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05176912553206721,-0.11372520341114396,0.08656679599502194,0.0,0.0789275329481892,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-24,0.0,0.1296555010723877,0.0,0.0,0.0,0.0,-0.14753648715282144,0.0,0.0,-0.024160788370949527,0.0,0.042041774451383226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-25,0.0,0.004644507455150808,0.0,0.0,0.0,0.0,-0.02870966514719773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10875770404890314,0.1328228617409501,0.0,0.0,0.0
2025-07-28,0.0,0.0,0.0,0.0,0.12375255116543586,0.0,-0.1452971453393746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02303967710757929,0.044584271281518026,0.0,0.0,0.0
2025-07-29,0.0,0.0,0.0,0.0,0.011635213057421382,0.08856196198712525,-0.014143322245960063,0.0,0.0,0.0,0.0,-0.08605385279858656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-30,0.0,0.0,0.0,0.0,0.022098739103283842,0.0,-0.020790834853917757,0.0,0.03793416412170599,0.0,0.0,0.0,0.0,0.0,-0.039242068371072074,0.0,0.0,0.0,0.0,0.0
2025-07-31,0.0,0.0,0.0,0.0,0.0,0.0,-0.015312378131951482,0.0,0.009037349769968641,-0.030861347645235612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03713637600721846,0.0
2025-08-01,0.0,0.0,0.0,0.0,0.0,0.0,-0.027347291949783914,0.0,0.06199176778834279,-0.03863316957648599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003988693737927105,0.0
2025-08-04,0.0,0.0,0.0,0.0,0.0,0.0,-0.011914275880487435,0.0,0.0719593127595538,-0.09800833959661368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03796330271754731,0.0
2025-08-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.023536835267724748,0.0,0.08681778335289904,-0.12376209769564402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06048114961046972,0.0
2025-08-06,0.0,0.0,0.0,0.0,0.0,0.0,-0.051032394986931004,0.0,0.09304802244095471,-0.14349117778903628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10147555033501257,0.0
2025-08-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.0225319938742371,0.0,0.06386844125438132,-0.19627638560854524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15493993822840102,0.0
2025-08-08,0.0,0.0,0.0,0.0,0.0,0.0,-0.01723307223855691,0.0,0.06552414777538805,-0.2252457584946527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17695468295782155,0.0
2025-08-11,0.0,0.0,0.0,0.0,0.0,0.0,-0.22298572169744876,0.0,0.167827572967436,-0.003961260164976179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05911940889498895,0.0
2025-08-12,0.0,0.0,0.0,0.0,0.0,0.0,-0.21866692649563413,0.0,0.21769033671221677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000976589783417343,0.0
2025-08-13,0.0,0.0,0.0,0.0,0.0,0.0,-0.23220971656764577,0.0,0.10657914880001959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12563056776762618,0.0
2025-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13802364233491585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10833984729534701,0.0
2025-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18552847730881045,0.0
2025-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2395184384521933,0.0
2025-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19772534497225297,0.0
2025-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24902292647152233,0.0
2025-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18616668983784102,0.0
2025-08-22,0.0,0.0,0.0,0.0,0.0,-0.09465292155546645,0.0,-0.05002484842690277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14467776998236923,0.0
2025-08-25,0.0,0.0,0.0,0.0,0.08961581751464248,0.0,0.0,-0.04559299090305075,0.0,0.0,0.0,0.0,0.0,-0.08767514842710232,0.0,0.0,0.0,0.0,0.04365232181551058,0.0
2025-08-26,0.0,0.0,0.0,0.0,0.024299616140962533,0.0,0.0,-0.03518624614378462,0.0,0.06792965240685167,0.0,0.0,0.0,-0.05704302240402958,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-27,0.0,0.0,0.0,0.0,0.11914852912163698,0.0,0.0,-0.02126390090463982,0.0,0.04442032585309827,0.0,0.0,0.0,-0.1423049540700954,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-28,0.0,0.0,0.0,0.0,0.11255614380851861,0.0,0.0,-0.09608088794346938,0.0,0.014517847323586639,0.0,0.0,0.0,-0.03099310318863589,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-29,0.0,0.0,0.0,0.0,0.08617034477008578,0.0,0.0,-0.025610765284678462,0.0,0.024323071795088826,0.0,0.0,0.0,-0.08488265128049614,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02,0.0,0.0,0.0,0.0,0.017619069236647997,0.0,0.0,-0.016353532304179304,0.0,0.10889086109158849,0.0,0.0,0.0,-0.1101563980240572,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03,0.0,0.0,0.0,0.0,0.05697775101248215,0.0,0.0,-0.009834933262610241,0.0,0.02603336126246786,0.0,0.0,0.0,-0.07317617901233978,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-04,0.0,0.0,0.0,0.0,0.13915876786500844,0.0,0.0,-0.04707522300942404,0.0,0.025483976117040612,0.0,0.0,0.0,-0.11756752097262499,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018116049952049906,0.0,0.0,0.0,-0.07795267229455799,0.0,-0.10556743114484649,0.16540405348735457,0.0,0.0,0.0
2025-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21510096671384268,0.0,0.0,0.0,-0.018986074271368242,0.0,-0.230143207950419,0.034028315507944565,0.0,0.0,0.0
2025-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15778519188806248,0.0,0.0,0.0,-0.04724247576541075,0.0,-0.1846893151561167,0.07414659903346496,0.0,0.0,0.0
2025-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04086561054583558,0.0,0.0,0.0,-0.11752779570937649,0.0,-0.10637348104869507,0.18303566621223596,0.0,0.0,0.0
2025-09-11,-0.12616024885811017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07438712422661177,0.0,0.0,0.0,-0.040153563734802944,0.0,0.0,0.09192668836630133,0.0,0.0,0.0
2025-09-12,-0.01254378759719918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21786210037038506,0.0,0.0,0.23040588796758427,0.0,0.0,0.0
2025-09-15,0.0,0.0,0.0,0.0,-0.11469901143572991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07355731353320728,0.0,0.0,0.18825632496893718,0.0,0.0,0.0
2025-09-16,0.0,0.0,0.0,0.0,-0.16974656719058748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16974656719058748,0.0,0.0,0.0
2025-09-17,0.0,0.0,0.0,0.0,-0.12283895597020957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12283895597020957,0.0,0.0,0.0
2025-09-18,0.0,0.0,0.0,0.0,-0.038725033885505626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13943332733410976,-0.10070829344860414,0.0,0.0
2025-09-19,0.0,0.0,0.0,0.0,-0.025600927153167672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16643479918490964,0.0,0.0,0.0,0.014657570714782428,-0.1554914427465244,0.0,0.0
2025-09-22,0.0,0.0,0.0,0.0,-0.11558814294996662,0.0,0.0,0.0,0.17173787415366626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054974938853227476,-0.1111246700569271,0.0,0.0
2025-09-23,0.0,0.0,0.0,0.0,-0.1254668249793924,0.0,0.0,0.0,0.012477696364729573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22270230014287487,-0.10971317152821204,0.0,0.0
2025-09-24,0.0,0.0,0.0,0.0,-0.009152201858533084,0.0,0.0,0.0,0.0731298923901134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952379655217054,-0.1592156560532857,0.0,0.0
2025-09-25,0.0,0.0,0.0,0.0,-0.0019781894034794287,0.0,0.0,0.0,0.0666226548598677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06464446545638827,0.0,0.0
2025-09-26,0.0,0.0,0.0,0.0,-0.022018478913122506,0.0,0.0,0.0,0.0627985389427787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0407800600296562,0.0,0.0
2025-09-29,0.0,0.0,0.0,0.0,-0.010713127466324066,0.0,0.0,0.04612447114671376,0.0010437325651688144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036455076245558514,0.0,0.0
